ProductId,ProductName,ProductPrice,ProductStock,ProductDescription,ProductCreatedDate,ProductIsActive,CategoryId
899,Ajanda aromatik,1053.68,834,Ajanda ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-08,1,12
900,Paspas seti aromatik,83.92,673,Paspas seti ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-11,1,9
901,Araç tutucu çelik,52.05,319,Araç tutucu ürünü İçecekler kategorisinde yer alır.,2026-02-15,1,2
902,Bisiklet kaskı organik,150.19,774,Bisiklet kaskı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-26,1,11
903,Oyuncak top klasik,1598.81,76,Oyuncak top ürünü Aksesuar kategorisinde yer alır.,2026-01-27,1,15
904,Kablosuz mouse doğal,723.75,794,Kablosuz mouse ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-15,1,7
905,Satranç takımı pratik,2735.79,67,Satranç takımı ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-20,1,8
906,Araç kokusu ahşap,681.93,890,Araç kokusu ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-18,1,12
907,Tüy fırçası premium,1347.46,61,Tüy fırçası ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-28,1,7
908,Kamp çadırı pratik,71.96,767,Kamp çadırı ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-01,1,10
909,El aleti pratik,8346.28,264,El aleti ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-17,1,3
910,Kedi mama kabı aromatik,113.36,983,Kedi mama kabı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-29,1,9
911,Masa lambası ergonomik,1167.85,904,Masa lambası ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-16,1,8
912,Akü şarj cihazı modern,181.88,288,Akü şarj cihazı ürünü İçecekler kategorisinde yer alır.,2026-02-06,1,2
913,Kedi kumu premium,169.35,88,Kedi kumu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-14,1,11
914,Keratin şampuan dayanıklı,360.41,199,Keratin şampuan ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-24,1,8
915,Ofis organizer organik,36.12,222,Ofis organizer ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-20,1,11
916,Budama makası klasik,1237.54,609,Budama makası ürünü Aksesuar kategorisinde yer alır.,2026-02-06,1,15
917,Kedi kumu retro,22.08,590,Kedi kumu ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-27,1,1
918,Masa lambası katkısız,959.0,340,Masa lambası ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-10,1,13
919,Akü şarj cihazı katkısız,47.96,308,Akü şarj cihazı ürünü İçecekler kategorisinde yer alır.,2026-01-04,1,2
920,Cilt temizleme suyu premium,32.4,887,Cilt temizleme suyu ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-22,1,1
921,Mekanik klavye organik,1958.51,434,Mekanik klavye ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-20,1,13
922,Masa lambası şık,722.71,943,Masa lambası ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-30,1,12
923,Köy peyniri katkısız,506.61,437,Köy peyniri ürünü Aksesuar kategorisinde yer alır.,2026-01-15,1,15
924,Duvar saati klasik,82.47,731,Duvar saati ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-03,1,1
925,Kamp çadırı minimal,939.36,848,Kamp çadırı ürünü Moda & Giyim kategorisinde yer alır.,2026-01-09,1,4
926,Araç kokusu minimal,64.04,266,Araç kokusu ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-02,1,10
927,Keratin şampuan dayanıklı,177.73,415,Keratin şampuan ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-13,1,13
928,Siyah çay doğal,211.57,778,Siyah çay ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-06,1,11
929,Saç serumu ergonomik,3420.0,971,Saç serumu ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-24,1,3
930,Kedi kumu pratik,2093.08,593,Kedi kumu ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-18,1,14
931,Keratin şampuan çelik,217.24,293,Keratin şampuan ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-06,1,10
932,Fotokopi kağıdı minimal,1227.27,401,Fotokopi kağıdı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-26,1,6
933,Yeşil çay aromatik,196.66,866,Yeşil çay ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-01,1,5
934,Modern halı ahşap,179.36,485,Modern halı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-08,1,7
935,Oyuncak top aromatik,1135.35,514,Oyuncak top ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-19,1,5
936,Mekanik klavye minimal,1499.96,224,Mekanik klavye ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-15,1,12
937,Fotokopi kağıdı doğal,1470.31,434,Fotokopi kağıdı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-19,1,7
938,Boya seti premium,106.07,869,Boya seti ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-03,1,1
939,Masa seti modern,69.08,27,Masa seti ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-11,1,8
940,Modern halı doğal,148.51,965,Modern halı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-23,1,9
941,Ofis organizer ergonomik,90.98,44,Ofis organizer ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-02,1,12
942,Bisiklet kaskı doğal,2371.04,615,Bisiklet kaskı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-28,1,3
943,4k monitör modern,138.53,537,4k monitör ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-20,1,9
944,Saç serumu katkısız,162.51,542,Saç serumu ürünü İçecekler kategorisinde yer alır.,2026-01-19,1,2
945,Bisiklet kaskı ahşap,1765.79,419,Bisiklet kaskı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-02,1,7
946,Satranç takımı pratik,275.35,437,Satranç takımı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-16,1,9
947,Mekanik klavye modern,933.52,963,Mekanik klavye ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-20,1,8
948,Satranç takımı çelik,2020.49,323,Satranç takımı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-03,1,3
949,Masa seti retro,43.43,233,Masa seti ürünü İçecekler kategorisinde yer alır.,2026-01-03,1,2
950,Araç tutucu dayanıklı,884.74,789,Araç tutucu ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-14,1,14
951,Bisiklet kaskı minimal,1053.23,26,Bisiklet kaskı ürünü Aksesuar kategorisinde yer alır.,2026-01-08,1,15
952,Zeytinyağı ahşap,93.59,56,Zeytinyağı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-04,1,11
953,Köpek tasması pratik,42.43,175,Köpek tasması ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-30,1,10
954,Akıllı telefon klasik,1266.14,224,Akıllı telefon ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-06,1,14
955,Nemlendirici krem modern,170.07,488,Nemlendirici krem ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-07,1,5
956,Oyuncak top pratik,713.88,939,Oyuncak top ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-21,1,12
957,Budama makası çelik,258.11,235,Budama makası ürünü İçecekler kategorisinde yer alır.,2026-01-13,1,2
958,Yeşil çay katkısız,991.09,836,Yeşil çay ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-14,1,5
959,Kedi mama kabı modern,939.54,547,Kedi mama kabı ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-05,1,14
960,Fotokopi kağıdı pratik,1732.49,355,Fotokopi kağıdı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-14,1,6
961,Tüy fırçası dayanıklı,663.01,356,Tüy fırçası ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-03,1,12
962,Bahçe hortumu ergonomik,386.42,878,Bahçe hortumu ürünü Aksesuar kategorisinde yer alır.,2026-01-28,1,15
963,Satranç takımı dayanıklı,758.92,957,Satranç takımı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-20,1,12
964,Filtre kahve ahşap,96.72,654,Filtre kahve ürünü İçecekler kategorisinde yer alır.,2026-01-15,1,2
965,Dolma kalem ergonomik,198.75,267,Dolma kalem ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-15,1,9
966,Akıllı telefon retro,435.79,87,Akıllı telefon ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-17,1,7
967,Satranç takımı ahşap,157.18,983,Satranç takımı ürünü İçecekler kategorisinde yer alır.,2026-02-17,1,2
968,Fotokopi kağıdı minimal,822.28,797,Fotokopi kağıdı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-21,1,12
969,Masa lambası ergonomik,1332.52,118,Masa lambası ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-13,1,6
970,Tarhana şık,1804.77,278,Tarhana ürünü Moda & Giyim kategorisinde yer alır.,2026-01-19,1,4
971,Kauçuk top modern,1302.5,224,Kauçuk top ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-02,1,12
972,Tarhana retro,253.46,951,Tarhana ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-26,1,13
973,Paspas seti klasik,2373.93,256,Paspas seti ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-16,1,12
974,Tarhana çelik,1809.99,555,Tarhana ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-07,1,5
975,Oyuncak top klasik,1949.02,878,Oyuncak top ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-09,1,12
976,Bluetooth kulaklık dayanıklı,1248.92,174,Bluetooth kulaklık ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-24,1,12
977,Keratin şampuan premium,792.83,672,Keratin şampuan ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-08,1,7
978,Kedi kumu organik,2364.17,909,Kedi kumu ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-14,1,14
979,Kuru kayısı ergonomik,142.24,812,Kuru kayısı ürünü İçecekler kategorisinde yer alır.,2026-01-05,1,2
980,Model uçak şık,25.68,234,Model uçak ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-22,1,11
981,Oyuncak top minimal,2210.69,891,Oyuncak top ürünü Aksesuar kategorisinde yer alır.,2026-02-12,1,15
982,Ajanda retro,257.32,16,Ajanda ürünü Aksesuar kategorisinde yer alır.,2026-01-11,1,15
983,Keratin şampuan organik,1886.8,78,Keratin şampuan ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-03,1,8
984,Kedi mama kabı çelik,1224.3,366,Kedi mama kabı ürünü Aksesuar kategorisinde yer alır.,2026-02-10,1,15
985,Boya seti minimal,436.42,351,Boya seti ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-18,1,6
986,Araç tutucu dayanıklı,272.99,265,Araç tutucu ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-08,1,10
987,Siyah çay dayanıklı,1355.8,319,Siyah çay ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-26,1,13
988,Saç serumu şık,1759.25,624,Saç serumu ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-06,1,8
989,Ofis organizer şık,147.81,313,Ofis organizer ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-20,1,11
990,Paspas seti dayanıklı,952.38,353,Paspas seti ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-03,1,8
991,Akıllı telefon dayanıklı,5573.94,440,Akıllı telefon ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-03,1,3
992,Mekanik klavye modern,1651.01,570,Mekanik klavye ürünü Moda & Giyim kategorisinde yer alır.,2026-02-08,1,4
993,Yeşil çay minimal,52.22,202,Yeşil çay ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-09,1,1
994,Fotokopi kağıdı şık,282.33,963,Fotokopi kağıdı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-15,1,7
995,Dolma kalem retro,2233.84,464,Dolma kalem ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-28,1,8
996,Akü şarj cihazı doğal,798.21,511,Akü şarj cihazı ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-01,1,5
997,Tüy fırçası organik,159.7,346,Tüy fırçası ürünü Aksesuar kategorisinde yer alır.,2026-02-02,1,15
998,Bluetooth kulaklık ergonomik,88.95,611,Bluetooth kulaklık ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-05,1,1
999,Zeytinyağı premium,108.11,550,Zeytinyağı ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-07,1,8
1000,Masa seti katkısız,971.74,936,Masa seti ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-03,1,13
1001,Masa seti retro,1989.9,528,Masa seti ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-20,1,3
1002,Masa seti dayanıklı,749.27,365,Masa seti ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-31,1,8
1003,Nemlendirici krem dayanıklı,1195.8,882,Nemlendirici krem ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-06,1,8
1004,Kuru kayısı doğal,61.79,316,Kuru kayısı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-14,1,11
1005,Salep dayanıklı,1437.9,793,Salep ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-24,1,5
1006,Antep fıstığı katkısız,124.16,172,Antep fıstığı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-13,1,9
1007,Odunsu parfüm ahşap,214.7,726,Odunsu parfüm ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-21,1,1
1008,Filtre kahve minimal,6025.11,126,Filtre kahve ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-05,1,3
1009,Kamp çadırı ahşap,861.34,878,Kamp çadırı ürünü Aksesuar kategorisinde yer alır.,2026-01-08,1,15
1010,Odunsu parfüm doğal,55.45,226,Odunsu parfüm ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-14,1,1
1011,Masa seti katkısız,1690.97,593,Masa seti ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-22,1,14
1012,Odunsu parfüm minimal,99.79,281,Odunsu parfüm ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-25,1,1
1013,Duvar saati modern,514.64,730,Duvar saati ürünü Moda & Giyim kategorisinde yer alır.,2026-01-05,1,4
1014,Araç tutucu ergonomik,148.73,897,Araç tutucu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-18,1,11
1015,Siyah çay çelik,769.99,70,Siyah çay ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-18,1,13
1016,Kablosuz mouse pratik,2584.94,489,Kablosuz mouse ürünü Moda & Giyim kategorisinde yer alır.,2026-01-11,1,4
1017,Salep premium,7221.09,760,Salep ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-25,1,3
1018,Bluetooth kulaklık çelik,476.56,971,Bluetooth kulaklık ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-16,1,12
1019,Kablosuz mouse çelik,93.2,909,Kablosuz mouse ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-13,1,1
1020,Akü şarj cihazı retro,1061.76,310,Akü şarj cihazı ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-29,1,8
1021,Puzzle dayanıklı,2638.7,580,Puzzle ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-02,1,12
1022,Bahçe hortumu dayanıklı,1955.6,318,Bahçe hortumu ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-10,1,13
1023,Nemlendirici krem klasik,195.38,990,Nemlendirici krem ürünü Moda & Giyim kategorisinde yer alır.,2026-01-29,1,4
1024,Tüy fırçası minimal,1020.29,540,Tüy fırçası ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-07,1,6
1025,Akü şarj cihazı ahşap,1431.62,785,Akü şarj cihazı ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-19,1,13
1026,Duvar saati organik,1727.49,404,Duvar saati ürünü Aksesuar kategorisinde yer alır.,2026-02-14,1,15
1027,Mekanik klavye organik,1051.91,801,Mekanik klavye ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-10,1,14
1028,Bisiklet kaskı dayanıklı,2036.39,930,Bisiklet kaskı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-06,1,7
1029,Bisiklet kaskı dayanıklı,184.16,157,Bisiklet kaskı ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-28,1,7
1030,Boya seti premium,1197.64,572,Boya seti ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-16,1,6
1031,Fotokopi kağıdı ergonomik,3769.25,924,Fotokopi kağıdı ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-19,1,3
1032,El aleti klasik,315.38,592,El aleti ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-20,1,5
1033,Zeytinyağı dayanıklı,50.49,57,Zeytinyağı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-01,1,9
1034,Model uçak modern,157.02,910,Model uçak ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-21,1,11
1035,Kamp çadırı premium,1340.95,232,Kamp çadırı ürünü Moda & Giyim kategorisinde yer alır.,2026-01-22,1,4
1036,Far ampulü modern,158.94,944,Far ampulü ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-13,1,11
1037,Tarhana retro,45.62,146,Tarhana ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-18,1,11
1038,Odunsu parfüm çelik,365.37,345,Odunsu parfüm ürünü Moda & Giyim kategorisinde yer alır.,2026-01-03,1,4
1039,Odunsu parfüm minimal,2120.22,543,Odunsu parfüm ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-02-01,1,14
1040,Ajanda ahşap,4715.42,588,Ajanda ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-06,1,3
1041,Kamp çadırı minimal,1338.92,677,Kamp çadırı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-03,1,6
1042,Bisiklet kaskı ergonomik,158.38,154,Bisiklet kaskı ürünü Aksesuar kategorisinde yer alır.,2026-01-30,1,15
1043,Kedi kumu modern,64.94,489,Kedi kumu ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-16,1,1
1044,Kamp çadırı klasik,266.87,409,Kamp çadırı ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-24,1,14
1045,Yeşil çay ergonomik,776.0,635,Yeşil çay ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-01-27,1,13
1046,Kauçuk top modern,204.69,428,Kauçuk top ürünü Gıda & Gurme kategorisinde yer alır.,2026-01-21,1,1
1047,Kamp çadırı modern,214.13,364,Kamp çadırı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-25,1,6
1048,Köpek tasması ahşap,2591.62,933,Köpek tasması ürünü Aksesuar kategorisinde yer alır.,2026-01-02,1,15
1049,Termos pratik,1726.08,637,Termos ürünü Bahçe & Yapı Ürünleri kategorisinde yer alır.,2026-02-20,1,13
1050,Kablosuz mouse ahşap,1519.88,661,Kablosuz mouse ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-05,1,7
1051,Cilt temizleme suyu şık,310.36,542,Cilt temizleme suyu ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-19,1,6
1052,Kauçuk top ergonomik,90.97,180,Kauçuk top ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-29,1,9
1053,Bluetooth kulaklık organik,2280.8,862,Bluetooth kulaklık ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-15,1,12
1054,Araç kokusu çelik,150.36,422,Araç kokusu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-16,1,11
1055,Filtre kahve katkısız,1723.33,570,Filtre kahve ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-27,1,6
1056,Kablosuz mouse pratik,698.88,168,Kablosuz mouse ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-02,1,6
1057,Trekking çanta ahşap,110.67,617,Trekking çanta ürünü Gıda & Gurme kategorisinde yer alır.,2026-02-19,1,1
1058,Fotokopi kağıdı premium,1384.01,519,Fotokopi kağıdı ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-27,1,14
1059,Limonata klasik,1346.34,601,Limonata ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-22,1,7
1060,Zeytinyağı klasik,692.28,997,Zeytinyağı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-23,1,6
1061,Termos organik,180.37,59,Termos ürünü İçecekler kategorisinde yer alır.,2026-02-18,1,2
1062,Puzzle modern,710.42,898,Puzzle ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-04,1,12
1063,Yoga matı minimal,1134.55,168,Yoga matı ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-01-05,1,6
1064,Akü şarj cihazı ahşap,181.64,95,Akü şarj cihazı ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-10,1,9
1065,Limonata ahşap,246.77,149,Limonata ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-30,1,5
1066,Tüy fırçası ahşap,58.35,418,Tüy fırçası ürünü İçecekler kategorisinde yer alır.,2026-02-10,1,2
1067,Dolma kalem dayanıklı,2431.58,668,Dolma kalem ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-06,1,3
1068,Siyah çay şık,62.39,163,Siyah çay ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-15,1,10
1069,Yoga matı aromatik,1154.51,461,Yoga matı ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-14,1,12
1070,Budama makası ergonomik,378.14,233,Budama makası ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-11,1,12
1071,Boya seti ergonomik,49.16,803,Boya seti ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-02,1,9
1072,Paspas seti klasik,1758.54,875,Paspas seti ürünü Aksesuar kategorisinde yer alır.,2026-02-14,1,15
1073,Büyük saksı pratik,423.28,226,Büyük saksı ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-27,1,8
1074,El aleti retro,217.71,579,El aleti ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-31,1,8
1075,Kauçuk top klasik,1044.76,300,Kauçuk top ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-08,1,8
1076,Yoga matı klasik,121.33,679,Yoga matı ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-11,1,11
1077,Zeytinyağı şık,533.75,777,Zeytinyağı ürünü Moda & Giyim kategorisinde yer alır.,2026-01-16,1,4
1078,Budama makası modern,82.98,298,Budama makası ürünü İçecekler kategorisinde yer alır.,2026-01-26,1,2
1079,Araç tutucu organik,2892.96,735,Araç tutucu ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-14,1,3
1080,Far ampulü modern,158.74,844,Far ampulü ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-29,1,11
1081,El aleti premium,561.64,435,El aleti ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-02-06,1,7
1082,Model uçak dayanıklı,892.49,506,Model uçak ürünü Aksesuar kategorisinde yer alır.,2026-01-01,1,15
1083,Paspas seti klasik,228.41,993,Paspas seti ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-02-01,1,12
1084,Araç tutucu şık,109.57,587,Araç tutucu ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-05,1,11
1085,Keratin şampuan katkısız,88.08,85,Keratin şampuan ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-22,1,9
1086,Keratin şampuan şık,979.57,474,Keratin şampuan ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-01-10,1,5
1087,Yoga matı dayanıklı,286.26,35,Yoga matı ürünü Moda & Giyim kategorisinde yer alır.,2026-01-19,1,4
1088,Mekanik klavye dayanıklı,198.47,87,Mekanik klavye ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-04,1,11
1089,Araç kokusu minimal,1080.7,732,Araç kokusu ürünü Kozmetik & Kişisel Bakım kategorisinde yer alır.,2026-02-18,1,6
1090,Salep aromatik,502.28,746,Salep ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-22,1,7
1091,Köpek tasması şık,36.98,72,Köpek tasması ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-02-10,1,10
1092,4k monitör minimal,107.26,174,4k monitör ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-02-15,1,9
1093,Yoga matı pratik,750.42,594,Yoga matı ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-02,1,8
1094,Duvar saati pratik,1950.05,212,Duvar saati ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-02-07,1,3
1095,Çerçeve seti dayanıklı,232.53,591,Çerçeve seti ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-02-16,1,11
1096,Kamp çadırı minimal,1851.2,433,Kamp çadırı ürünü Spor & Outdoor kategorisinde yer alır.,2026-01-08,1,8
1097,Salep aromatik,90.12,404,Salep ürünü Kahve & Pastane Ürünleri kategorisinde yer alır.,2026-01-12,1,10
1098,Kedi kumu retro,552.23,298,Kedi kumu ürünü Spor & Outdoor kategorisinde yer alır.,2026-02-02,1,8
1099,Fotokopi kağıdı retro,2061.72,665,Fotokopi kağıdı ürünü Ev & Dekorasyon kategorisinde yer alır.,2026-02-11,1,5
1100,Siyah çay minimal,134.04,126,Siyah çay ürünü Otomotiv & Aksesuar kategorisinde yer alır.,2026-01-13,1,7
1101,Tarhana minimal,927.78,745,Tarhana ürünü Teknoloji & Elektronik kategorisinde yer alır.,2026-01-03,1,3
1102,Limonata ahşap,216.44,372,Limonata ürünü İçecekler kategorisinde yer alır.,2026-01-07,1,2
1103,Antep fıstığı minimal,170.59,323,Antep fıstığı ürünü Sağlık & Medikal Ürünler kategorisinde yer alır.,2026-01-10,1,14
1104,Limonata ahşap,195.3,722,Limonata ürünü Evcil Hayvan Ürünleri kategorisinde yer alır.,2026-01-16,1,9
1105,Araç tutucu retro,292.55,725,Araç tutucu ürünü Oyuncak & Hobi kategorisinde yer alır.,2026-01-21,1,12
1106,Köy peyniri retro,87.94,992,Köy peyniri ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-01,1,11
1107,Model uçak pratik,123.14,386,Model uçak ürünü Kırtasiye & Ofis Ürünleri kategorisinde yer alır.,2026-01-04,1,11
