ProductId,ProductName,ProductPrice,ProductStock,ProductDescription,ProductCreatedDate,ProductIsActive,CategoryId
4750,Minimal Oyuncak top 4750,1386.53,428,Oyuncak top ürünü minimal özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-02,1,4
4751,Retro Zeytinyağı 4751,806.59,48,Zeytinyağı ürünü retro özelliklere sahiptir ve kategori: Aksesuar,2026-02-12,1,15
4752,Retro Şal 4752,557.87,106,Şal ürünü retro özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-16,1,6
4753,Ortopedik Kurabiye kalıbı 4753,2055.08,623,Kurabiye kalıbı ürünü ortopedik özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-18,1,4
4754,Retro Hortum 4754,610.61,837,Hortum ürünü retro özelliklere sahiptir ve kategori: Aksesuar,2026-01-28,1,15
4755,Ergonomik Kurabiye kalıbı 4755,463.09,68,Kurabiye kalıbı ürünü ergonomik özelliklere sahiptir ve kategori: Aksesuar,2026-01-20,1,15
4756,Organik Serum 4756,2977.63,71,Serum ürünü organik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-10,1,7
4757,Aromatik Mouse 4757,458.35,689,Mouse ürünü aromatik özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-18,1,9
4758,Ortopedik Bileklik 4758,1227.71,850,Bileklik ürünü ortopedik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-07,1,14
4759,Ergonomik Çadır 4759,421.95,566,Çadır ürünü ergonomik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-23,1,11
4760,Premium Parfüm 4760,61.33,71,Parfüm ürünü premium özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-30,1,1
4761,Katkısız Tasma 4761,501.66,358,Tasma ürünü katkısız özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-05,1,6
4762,Retro Kahve 4762,595.32,661,Kahve ürünü retro özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-22,1,5
4763,Ahşap Kask 4763,1109.12,836,Kask ürünü ahşap özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-08,1,14
4764,Darbeye dayanıklı Puzzle 4764,779.47,878,Puzzle ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-11,1,7
4765,Ahşap Pantolon 4765,1029.24,293,Pantolon ürünü ahşap özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-15,1,8
4766,Organik Zeytinyağı 4766,79.18,43,Zeytinyağı ürünü organik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-13,1,10
4767,Katkısız Peynir 4767,733.1,189,Peynir ürünü katkısız özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-02,1,4
4768,Retro Bileklik 4768,969.27,900,Bileklik ürünü retro özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-20,1,8
4769,Ahşap Tarhana 4769,235.86,587,Tarhana ürünü ahşap özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-18,1,11
4770,Çelik Ajanda 4770,104.64,818,Ajanda ürünü çelik özelliklere sahiptir ve kategori: İçecekler,2026-01-27,1,2
4771,Uv korumalı Bal 4771,8115.88,622,Bal ürünü UV korumalı özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-07,1,3
4772,Minimal Termometre 4772,2078.37,113,Termometre ürünü minimal özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-17,1,13
4773,Ergonomik Limonata 4773,910.42,380,Limonata ürünü ergonomik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-30,1,14
4774,Darbeye dayanıklı Monitör 4774,9164.66,389,Monitör ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-19,1,3
4775,Çelik Çadır 4775,50.52,557,Çadır ürünü çelik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-12,1,10
4776,Darbeye dayanıklı Ayna 4776,107.57,974,Ayna ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-16,1,10
4777,Organik Tasma 4777,274.44,711,Tasma ürünü organik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-10,1,11
4778,Ahşap Termos 4778,4054.79,158,Termos ürünü ahşap özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-27,1,8
4779,Katkısız Limonata 4779,1409.47,209,Limonata ürünü katkısız özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-25,1,4
4780,Katkısız Satranç 4780,4151.45,10,Satranç ürünü katkısız özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-19,1,5
4781,Minimal Ayna 4781,937.06,129,Ayna ürünü minimal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-18,1,5
4782,Minimal Klavye 4782,377.12,51,Klavye ürünü minimal özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-10,1,9
4783,Doğal Termos 4783,2326.0,102,Termos ürünü doğal özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-02,1,14
4784,Organik Ceket 4784,541.4,957,Ceket ürünü organik özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-08,1,11
4785,Doğal Salep 4785,487.97,586,Salep ürünü doğal özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-04,1,9
4786,Retro Paspas 4786,245.96,873,Paspas ürünü retro özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-16,1,11
4787,Premium Ceket 4787,42.5,936,Ceket ürünü premium özelliklere sahiptir ve kategori: İçecekler,2026-01-31,1,2
4788,Retro Gözlük 4788,831.91,698,Gözlük ürünü retro özelliklere sahiptir ve kategori: Moda & Giyim,2026-02-07,1,4
4789,Darbeye dayanıklı Puzzle 4789,2046.34,595,Puzzle ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-22,1,5
4790,Katkısız Kağıt 4790,83.24,654,Kağıt ürünü katkısız özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-09,1,1
4791,Minimal Tutucu 4791,672.87,406,Tutucu ürünü minimal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-24,1,5
4792,Darbeye dayanıklı Satranç 4792,358.23,905,Satranç ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-05,1,6
4793,Minimal Tutucu 4793,1484.31,886,Tutucu ürünü minimal özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-14,1,8
4794,Ergonomik Tarhana 4794,1395.25,585,Tarhana ürünü ergonomik özelliklere sahiptir ve kategori: Aksesuar,2026-02-02,1,15
4795,Ahşap Oyuncak top 4795,929.39,464,Oyuncak top ürünü ahşap özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-08,1,12
4796,Ahşap Mouse 4796,1745.53,703,Mouse ürünü ahşap özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-17,1,13
4797,Ortopedik Çay 4797,583.79,64,Çay ürünü ortopedik özelliklere sahiptir ve kategori: Aksesuar,2026-01-17,1,15
4798,Aromatik Çay 4798,139.11,755,Çay ürünü aromatik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-18,1,1
4799,Katkısız Demlik 4799,4346.62,103,Demlik ürünü katkısız özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-15,1,8
4800,Doğal Paspas 4800,7963.62,425,Paspas ürünü doğal özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-03,1,3
4801,Retro Oyuncak top 4801,63.45,322,Oyuncak top ürünü retro özelliklere sahiptir ve kategori: İçecekler,2026-01-27,1,2
4802,Aromatik Elbise 4802,58.6,225,Elbise ürünü aromatik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-01,1,10
4803,Katkısız Serum 4803,2900.72,70,Serum ürünü katkısız özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-01,1,7
4804,Koleksiyon Oyuncak top 4804,827.19,355,Oyuncak top ürünü koleksiyon özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-01,1,7
4805,Ahşap Satranç 4805,71.2,354,Satranç ürünü ahşap özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-16,1,1
4806,Doğal Parfüm 4806,790.23,183,Parfüm ürünü doğal özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-05,1,12
4807,Katkısız Termometre 4807,79.77,861,Termometre ürünü katkısız özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-01,1,1
4808,Ergonomik Şampuan 4808,705.14,308,Şampuan ürünü ergonomik özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-05,1,13
4809,Darbeye dayanıklı Tasma 4809,501.8,53,Tasma ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-21,1,6
4810,Aromatik Gübre 4810,744.55,668,Gübre ürünü aromatik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-03,1,12
4811,Doğal Organizer 4811,2662.25,468,Organizer ürünü doğal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-04,1,5
4812,Ergonomik Serum 4812,411.16,573,Serum ürünü ergonomik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-17,1,12
4813,Darbeye dayanıklı Zeytinyağı 4813,1158.85,632,Zeytinyağı ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Aksesuar,2026-02-11,1,15
4814,Ortopedik Tasma 4814,1132.77,667,Tasma ürünü ortopedik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-17,1,5
4815,Ergonomik Şal 4815,1480.65,210,Şal ürünü ergonomik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-16,1,14
4816,Retro Ayna 4816,50.56,748,Ayna ürünü retro özelliklere sahiptir ve kategori: İçecekler,2026-01-26,1,2
4817,Ahşap Model uçak 4817,486.99,309,Model uçak ürünü ahşap özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-17,1,14
4818,Minimal Şampuan 4818,835.72,700,Şampuan ürünü minimal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-09,1,11
4819,Ergonomik Demlik 4819,159.29,691,Demlik ürünü ergonomik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-21,1,1
4820,Ahşap Klavye 4820,8487.25,569,Klavye ürünü ahşap özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-10,1,3
4821,Doğal Peynir 4821,326.3,933,Peynir ürünü doğal özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-23,1,11
4822,Uv korumalı Limonata 4822,1095.52,473,Limonata ürünü UV korumalı özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-06,1,8
4823,Ahşap Peynir 4823,2533.74,576,Peynir ürünü ahşap özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-22,1,5
4824,Aromatik Kask 4824,1328.95,688,Kask ürünü aromatik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-07,1,12
4825,Doğal Mama kabı 4825,649.86,822,Mama kabı ürünü doğal özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-04,1,13
4826,Darbeye dayanıklı Fıstık 4826,843.64,782,Fıstık ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-11,1,5
4827,Çelik Saksı 4827,109.89,59,Saksı ürünü çelik özelliklere sahiptir ve kategori: İçecekler,2026-02-01,1,2
4828,Ortopedik Ayna 4828,3734.4,260,Ayna ürünü ortopedik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-21,1,5
4829,Darbeye dayanıklı Tasma 4829,152.89,248,Tasma ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: İçecekler,2026-01-28,1,2
4830,Çelik Kahve 4830,1909.51,318,Kahve ürünü çelik özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-28,1,4
4831,Darbeye dayanıklı Maske 4831,4750.88,347,Maske ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-18,1,3
4832,Çelik Ayna 4832,115.47,606,Ayna ürünü çelik özelliklere sahiptir ve kategori: İçecekler,2026-02-15,1,2
4833,Katkısız Ajanda 4833,133.96,681,Ajanda ürünü katkısız özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-01-13,1,10
4834,Minimal Kulaklık 4834,80.31,578,Kulaklık ürünü minimal özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-07,1,10
4835,Ortopedik Model uçak 4835,2536.03,756,Model uçak ürünü ortopedik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-06,1,8
4836,Ergonomik Maske 4836,1120.85,958,Maske ürünü ergonomik özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-21,1,13
4837,Organik Saksı 4837,1271.33,983,Saksı ürünü organik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-09,1,12
4838,Uv korumalı Kurabiye kalıbı 4838,2690.22,342,Kurabiye kalıbı ürünü UV korumalı özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-27,1,14
4839,Uv korumalı Kulaklık 4839,1828.79,247,Kulaklık ürünü UV korumalı özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-14,1,13
4840,Darbeye dayanıklı Çay 4840,1986.07,565,Çay ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-14,1,5
4841,Koleksiyon Oyuncak top 4841,413.4,200,Oyuncak top ürünü koleksiyon özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-18,1,9
4842,Ergonomik Dizlik 4842,83.61,217,Dizlik ürünü ergonomik özelliklere sahiptir ve kategori: İçecekler,2026-02-17,1,2
4843,Doğal Hortum 4843,2165.0,166,Hortum ürünü doğal özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-08,1,4
4844,Ortopedik Klavye 4844,530.08,580,Klavye ürünü ortopedik özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-05,1,9
4845,Doğal Zeytinyağı 4845,554.44,680,Zeytinyağı ürünü doğal özelliklere sahiptir ve kategori: Aksesuar,2026-01-31,1,15
4846,Koleksiyon Serum 4846,1265.1,563,Serum ürünü koleksiyon özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-05,1,3
4847,Koleksiyon Hortum 4847,102.01,926,Hortum ürünü koleksiyon özelliklere sahiptir ve kategori: İçecekler,2026-02-03,1,2
4848,Organik Organizer 4848,3669.5,941,Organizer ürünü organik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-15,1,5
4849,Darbeye dayanıklı Kulaklık 4849,1627.82,668,Kulaklık ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-20,1,4
4850,Retro Mont 4850,3487.79,976,Mont ürünü retro özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-19,1,14
4851,Retro Klavye 4851,476.28,586,Klavye ürünü retro özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-11,1,9
4852,Retro Kurabiye kalıbı 4852,262.36,592,Kurabiye kalıbı ürünü retro özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-31,1,11
4853,Uv korumalı Ajanda 4853,383.06,100,Ajanda ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-09,1,6
4854,Uv korumalı Mama kabı 4854,775.0,630,Mama kabı ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-06,1,6
4855,Ortopedik Mont 4855,201.56,70,Mont ürünü ortopedik özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-16,1,10
4856,Organik Kask 4856,1206.29,740,Kask ürünü organik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-03,1,12
4857,Koleksiyon Demlik 4857,3793.33,721,Demlik ürünü koleksiyon özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-03,1,5
4858,Minimal Termometre 4858,975.94,277,Termometre ürünü minimal özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-10,1,13
4859,Doğal Çay 4859,168.21,478,Çay ürünü doğal özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-10,1,10
4860,Retro Demlik 4860,1846.59,343,Demlik ürünü retro özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-01-17,1,14
4861,Çelik Şal 4861,1328.31,151,Şal ürünü çelik özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-03,1,14
4862,Ortopedik Kahve 4862,884.46,239,Kahve ürünü ortopedik özelliklere sahiptir ve kategori: Aksesuar,2026-02-02,1,15
4863,Ergonomik Bileklik 4863,161.98,101,Bileklik ürünü ergonomik özelliklere sahiptir ve kategori: İçecekler,2026-01-24,1,2
4864,Çelik Pantolon 4864,3716.95,491,Pantolon ürünü çelik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-27,1,7
4865,Doğal Fıstık 4865,48.31,742,Fıstık ürünü doğal özelliklere sahiptir ve kategori: İçecekler,2026-02-12,1,2
4866,Koleksiyon Paspas 4866,882.48,588,Paspas ürünü koleksiyon özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-19,1,12
4867,Ergonomik Saksı 4867,447.71,74,Saksı ürünü ergonomik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-16,1,5
4868,Ahşap Kağıt 4868,703.37,981,Kağıt ürünü ahşap özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-03,1,6
4869,Ahşap Tutucu 4869,594.65,96,Tutucu ürünü ahşap özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-28,1,12
4870,Koleksiyon Satranç 4870,2674.86,361,Satranç ürünü koleksiyon özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-20,1,8
4871,Minimal Mont 4871,6669.67,628,Mont ürünü minimal özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-15,1,3
4872,Uv korumalı Maske 4872,228.95,651,Maske ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-12,1,6
4873,Katkısız Şampuan 4873,445.22,677,Şampuan ürünü katkısız özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-05,1,6
4874,Premium Saat 4874,365.85,400,Saat ürünü premium özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-31,1,9
4875,Ahşap Tarhana 4875,1859.77,194,Tarhana ürünü ahşap özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-09,1,5
4876,Aromatik Çay 4876,296.23,418,Çay ürünü aromatik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-08,1,12
4877,Ahşap Kurabiye kalıbı 4877,93.63,887,Kurabiye kalıbı ürünü ahşap özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-04,1,10
4878,Darbeye dayanıklı Tasma 4878,352.62,951,Tasma ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-20,1,11
4879,Ergonomik Elbise 4879,1959.01,898,Elbise ürünü ergonomik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-13,1,7
4880,Ahşap Salep 4880,431.24,694,Salep ürünü ahşap özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-13,1,11
4881,Darbeye dayanıklı Fıstık 4881,2120.75,236,Fıstık ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-26,1,5
4882,Çelik Model uçak 4882,1155.01,180,Model uçak ürünü çelik özelliklere sahiptir ve kategori: Aksesuar,2026-02-19,1,15
4883,Koleksiyon Kask 4883,947.38,948,Kask ürünü koleksiyon özelliklere sahiptir ve kategori: Aksesuar,2026-01-12,1,15
4884,Retro Fıstık 4884,3236.7,730,Fıstık ürünü retro özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-02,1,8
4885,Organik Zeytinyağı 4885,141.47,137,Zeytinyağı ürünü organik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-23,1,6
4886,Minimal Elbise 4886,616.11,936,Elbise ürünü minimal özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-15,1,12
4887,Minimal Zeytinyağı 4887,78.04,43,Zeytinyağı ürünü minimal özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-20,1,1
4888,Darbeye dayanıklı Pantolon 4888,111.18,592,Pantolon ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-05,1,1
4889,Ahşap Organizer 4889,2669.8,867,Organizer ürünü ahşap özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-15,1,7
4890,Minimal Ajanda 4890,2397.74,935,Ajanda ürünü minimal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-05,1,5
4891,Minimal Serum 4891,1547.86,852,Serum ürünü minimal özelliklere sahiptir ve kategori: Aksesuar,2026-02-20,1,15
4892,Ortopedik Bal 4892,1730.22,373,Bal ürünü ortopedik özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-09,1,8
4893,Katkısız Dizlik 4893,115.36,332,Dizlik ürünü katkısız özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-02-10,1,11
4894,Katkısız Paspas 4894,79.1,130,Paspas ürünü katkısız özelliklere sahiptir ve kategori: Kırtasiye & Ofis Ürünleri,2026-01-15,1,11
4895,Ortopedik Model uçak 4895,1517.29,455,Model uçak ürünü ortopedik özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-09,1,12
4896,Minimal Paspas 4896,2020.74,56,Paspas ürünü minimal özelliklere sahiptir ve kategori: Spor & Outdoor,2026-01-19,1,8
4897,Ahşap Bileklik 4897,7956.35,417,Bileklik ürünü ahşap özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-16,1,3
4898,Aromatik Fıstık 4898,823.9,492,Fıstık ürünü aromatik özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-08,1,5
4899,Premium Saat 4899,592.23,916,Saat ürünü premium özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-11,1,12
4900,Minimal Çay 4900,6094.06,489,Çay ürünü minimal özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-02-08,1,3
4901,Katkısız Mama kabı 4901,518.39,637,Mama kabı ürünü katkısız özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-23,1,4
4902,Uv korumalı Zeytinyağı 4902,87.6,321,Zeytinyağı ürünü UV korumalı özelliklere sahiptir ve kategori: Kahve & Pastane Ürünleri,2026-02-01,1,10
4903,Çelik Bileklik 4903,74.49,504,Bileklik ürünü çelik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-11,1,1
4904,Premium Bal 4904,1227.12,918,Bal ürünü premium özelliklere sahiptir ve kategori: Sağlık & Medikal Ürünler,2026-02-07,1,14
4905,Darbeye dayanıklı Bileklik 4905,308.36,795,Bileklik ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-10,1,6
4906,Katkısız Termometre 4906,328.8,192,Termometre ürünü katkısız özelliklere sahiptir ve kategori: Aksesuar,2026-01-15,1,15
4907,Koleksiyon Model uçak 4907,510.5,423,Model uçak ürünü koleksiyon özelliklere sahiptir ve kategori: Aksesuar,2026-02-03,1,15
4908,Organik Parfüm 4908,164.23,932,Parfüm ürünü organik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-02-03,1,6
4909,Koleksiyon Mama kabı 4909,836.14,487,Mama kabı ürünü koleksiyon özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-02-08,1,9
4910,Katkısız Model uçak 4910,1175.62,160,Model uçak ürünü katkısız özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-18,1,8
4911,Koleksiyon Gözlük 4911,2372.87,643,Gözlük ürünü koleksiyon özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-01-31,1,5
4912,Retro Kahve 4912,1064.42,351,Kahve ürünü retro özelliklere sahiptir ve kategori: Moda & Giyim,2026-01-22,1,4
4913,Katkısız Ceket 4913,1487.23,853,Ceket ürünü katkısız özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-02-17,1,13
4914,Darbeye dayanıklı Satranç 4914,1555.38,107,Satranç ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Bahçe & Yapı Ürünleri,2026-01-10,1,13
4915,Doğal Termos 4915,1780.6,550,Termos ürünü doğal özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-01-30,1,12
4916,Ergonomik Bal 4916,3219.32,554,Bal ürünü ergonomik özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-23,1,3
4917,Uv korumalı Salep 4917,908.36,982,Salep ürünü UV korumalı özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-15,1,7
4918,Koleksiyon Ceket 4918,104.82,972,Ceket ürünü koleksiyon özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-08,1,1
4919,Doğal Model uçak 4919,1083.7,513,Model uçak ürünü doğal özelliklere sahiptir ve kategori: Ev & Dekorasyon,2026-02-04,1,5
4920,Minimal Ayna 4920,164.25,741,Ayna ürünü minimal özelliklere sahiptir ve kategori: Gıda & Gurme,2026-02-05,1,1
4921,Uv korumalı Monitör 4921,352.02,906,Monitör ürünü UV korumalı özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-28,1,6
4922,Minimal Bileklik 4922,1394.8,354,Bileklik ürünü minimal özelliklere sahiptir ve kategori: Spor & Outdoor,2026-02-12,1,8
4923,Koleksiyon Termos 4923,1210.2,848,Termos ürünü koleksiyon özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-09,1,9
4924,Darbeye dayanıklı Hortum 4924,3074.39,916,Hortum ürünü darbeye dayanıklı özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-02-16,1,7
4925,Premium Saat 4925,621.11,450,Saat ürünü premium özelliklere sahiptir ve kategori: Oyuncak & Hobi,2026-02-15,1,12
4926,Ortopedik Ceket 4926,2744.71,536,Ceket ürünü ortopedik özelliklere sahiptir ve kategori: Otomotiv & Aksesuar,2026-01-15,1,7
4927,Katkısız Ceket 4927,3773.79,703,Ceket ürünü katkısız özelliklere sahiptir ve kategori: Teknoloji & Elektronik,2026-01-12,1,3
4928,Organik Mouse 4928,879.86,614,Mouse ürünü organik özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-24,1,6
4929,Ergonomik Mouse 4929,541.36,66,Mouse ürünü ergonomik özelliklere sahiptir ve kategori: Evcil Hayvan Ürünleri,2026-01-14,1,9
4930,Ahşap Klavye 4930,612.59,733,Klavye ürünü ahşap özelliklere sahiptir ve kategori: Kozmetik & Kişisel Bakım,2026-01-14,1,6
4931,Aromatik Hortum 4931,85.48,347,Hortum ürünü aromatik özelliklere sahiptir ve kategori: Gıda & Gurme,2026-01-10,1,1
